handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-a1-02s-57uv,A1-02S-57UV,Number 9 (beige) in circle 30 cm - UV rainbow blue,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-02z-00,A1-02Z-00,Number (standard colours) in circle 30 cm (1 pc) - standard colours,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-02z-50uv,A1-02Z-50UV,Number in circle 30 cm - UV colours,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-03a-04,A1-03A-04,Number 1 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03a-09,A1-03A-09,Number 1 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03a-53uv,A1-03A-53UV,Number 1 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03a-56uv,A1-03A-56UV,Number 1 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03a-57uv,A1-03A-57UV,Number 1 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03b-04,A1-03B-04,Number 2 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03b-09,A1-03B-09,Number 2 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03b-53uv,A1-03B-53UV,Number 2 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03b-56uv,A1-03B-56UV,Number 2 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03b-57uv,A1-03B-57UV,Number 2 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03c-04,A1-03C-04,Number 3 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03c-09,A1-03C-09,Number 3 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03c-53uv,A1-03C-53UV,Number 3 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03c-56uv,A1-03C-56UV,Number 3 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03c-57uv,A1-03C-57UV,Number 3 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03d-04,A1-03D-04,Number 4 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03d-09,A1-03D-09,Number 4 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03d-53uv,A1-03D-53UV,Number 4 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03d-56uv,A1-03D-56UV,Number 4 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03d-57uv,A1-03D-57UV,Number 4 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03e-04,A1-03E-04,Number 5 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03e-09,A1-03E-09,Number 5 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03e-53uv,A1-03E-53UV,Number 5 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03e-56uv,A1-03E-56UV,Number 5 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03e-57uv,A1-03E-57UV,Number 5 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03f-04,A1-03F-04,Number 6 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03f-09,A1-03F-09,Number 6 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03f-53uv,A1-03F-53UV,Number 6 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03f-56uv,A1-03F-56UV,Number 6 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03f-57uv,A1-03F-57UV,Number 6 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03g-04,A1-03G-04,Number 7 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03g-09,A1-03G-09,Number 7 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03g-53uv,A1-03G-53UV,Number 7 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03g-56uv,A1-03G-56UV,Number 7 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03g-57uv,A1-03G-57UV,Number 7 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03h-04,A1-03H-04,Number 8 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03h-09,A1-03H-09,Number 8 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03h-53uv,A1-03H-53UV,Number 8 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03h-56uv,A1-03H-56UV,Number 8 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03h-57uv,A1-03H-57UV,Number 8 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03i-04,A1-03I-04,Number 9 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03i-09,A1-03I-09,Number 9 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03i-53uv,A1-03I-53UV,Number 9 (black) in circle 50 cm - UV may green,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03i-56uv,A1-03I-56UV,Number 9 (capri) in circle 50 cm - UV teal,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03i-57uv,A1-03I-57UV,Number 9 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03j-57uv,A1-03J-57UV,Number 0 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03k-04,A1-03K-04,Number 10 (beige) in circle 50 cm - signal green,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03l-09,A1-03L-09,Number 11 (beige) in circle 50 cm - rose,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03m-57uv,A1-03M-57UV,Number 12 (beige) in circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-03z-00,A1-03Z-00,Number 0-9 (standard colours) in circle 50 cm (1 pc) - standard colours,2D,A-basic shapes,each,59.0,47.2,0.0,flat_uplift,2921.8,2901.63,0.6,floored,5210.54,146.44,125.87,187.23,639.1439320000002,246.53,189.83
4soft-a1-03z-50uv,A1-03Z-50UV,Number 0-9 in circle 50 cm - UV colours,2D,A-basic shapes,each,71.0,56.8,0.0,flat_uplift,3516.07,3491.78,0.6,floored,6270.32,176.22,151.47,225.31,769.1393080000003,296.67,228.43
4soft-a1-04a-03,A1-04A-03,Letter A (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04a-09,A1-04A-09,Letter A (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04a-52uv,A1-04A-52UV,Letter A (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04a-53uv,A1-04A-53UV,Letter A (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04a-56uv,A1-04A-56UV,Letter A (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04a-59uv,A1-04A-59UV,Letter A (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04b-03,A1-04B-03,Letter B (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04b-09,A1-04B-09,Letter B (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04b-52uv,A1-04B-52UV,Letter B (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04b-53uv,A1-04B-53UV,Letter B (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04b-56uv,A1-04B-56UV,Letter B (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04b-59uv,A1-04B-59UV,Letter B (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04c-03,A1-04C-03,Letter C (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04c-09,A1-04C-09,Letter C (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04c-52uv,A1-04C-52UV,Letter C (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04c-53uv,A1-04C-53UV,Letter C (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04c-56uv,A1-04C-56UV,Letter C (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04c-59uv,A1-04C-59UV,Letter C (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04d-03,A1-04D-03,Letter D (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04d-09,A1-04D-09,Letter D (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04d-52uv,A1-04D-52UV,Letter D (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04d-53uv,A1-04D-53UV,Letter D (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04d-56uv,A1-04D-56UV,Letter D (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04d-59uv,A1-04D-59UV,Letter D (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04e-03,A1-04E-03,Letter E (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04e-09,A1-04E-09,Letter E (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04e-52uv,A1-04E-52UV,Letter E (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04e-53uv,A1-04E-53UV,Letter E (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04e-56uv,A1-04E-56UV,Letter E (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04e-59uv,A1-04E-59UV,Letter E (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04f-03,A1-04F-03,Letter F (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04f-09,A1-04F-09,Letter F (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04f-52uv,A1-04F-52UV,Letter F (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04f-53uv,A1-04F-53UV,Letter F (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04f-56uv,A1-04F-56UV,Letter F (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04f-59uv,A1-04F-59UV,Letter F (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04g-03,A1-04G-03,Letter G (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04g-09,A1-04G-09,Letter G (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04g-52uv,A1-04G-52UV,Letter G (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04g-53uv,A1-04G-53UV,Letter G (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04g-56uv,A1-04G-56UV,Letter G (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04g-59uv,A1-04G-59UV,Letter G (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04h-03,A1-04H-03,Letter H (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04h-09,A1-04H-09,Letter H (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04h-52uv,A1-04H-52UV,Letter H (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04h-53uv,A1-04H-53UV,Letter H (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04h-56uv,A1-04H-56UV,Letter H (capri) in circle 30 cm - UV teal,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04h-59uv,A1-04H-59UV,Letter H (black) in circle 30 cm - UV orange,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04i-03,A1-04I-03,Letter I (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04i-09,A1-04I-09,Letter I (beige) in circle 30 cm - rose,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2228.49,2213.1,0.6,floored,3974.14,111.69,96.0,142.8,487.4826600000001,188.03,144.78
4soft-a1-04i-52uv,A1-04I-52UV,Letter I (black) in circle 30 cm - UV yellow,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
4soft-a1-04i-53uv,A1-04I-53UV,Letter I (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,2674.19,2655.72,0.6,floored,4768.97,134.03,115.2,171.36,584.9791920000002,225.63,173.74
